id,Year,Age,Lg,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,Pos,name
359,2009,35,NL,158,674,635.0,83.0,199.0,46.0,1.0,14.0,86.0,5.0,2.0,19.0,48.0,0.313,0.34,0.455,0.795,6,Miguel Tejada
359,2010,36,MLB,156,681,636.0,71.0,171.0,26.0,0.0,15.0,71.0,2.0,0.0,30.0,67.0,0.269,0.312,0.381,0.692,56D,Miguel Tejada
359,2011,37,NL,91,343,322.0,28.0,77.0,16.0,0.0,4.0,26.0,4.0,4.0,12.0,35.0,0.239,0.27,0.326,0.596,564,Miguel Tejada
359,2013,39,AL,53,167,156.0,15.0,45.0,5.0,0.0,3.0,20.0,1.0,0.0,6.0,25.0,0.288,0.317,0.378,0.695,453D,Miguel Tejada
59,2011,24,NL,19,40,34.0,1.0,6.0,1.0,1.0,0.0,1.0,2.0,1.0,4.0,21.0,0.176,0.263,0.265,0.528,879,Blake Tekotte
59,2012,25,NL,11,15,15.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.133,0.133,0.133,0.267,789,Blake Tekotte
59,2013,26,AL,20,36,31.0,4.0,7.0,1.0,0.0,1.0,2.0,1.0,3.0,3.0,9.0,0.226,0.306,0.355,0.66,87,Blake Tekotte
281,1952,24,NL,30,102,97.0,8.0,19.0,3.0,0.0,1.0,5.0,2.0,1.0,5.0,1.0,0.196,0.235,0.258,0.493,4,Johnny Temple
281,1953,25,NL,63,119,110.0,14.0,29.0,4.0,0.0,1.0,9.0,1.0,0.0,7.0,12.0,0.264,0.314,0.327,0.641,4,Johnny Temple
281,1954,26,NL,146,576,505.0,60.0,155.0,14.0,8.0,0.0,44.0,21.0,7.0,62.0,24.0,0.307,0.384,0.366,0.751,4,Johnny Temple
281,1955,27,NL,150,684,588.0,94.0,165.0,20.0,3.0,0.0,50.0,19.0,4.0,80.0,32.0,0.281,0.365,0.325,0.69,46,Johnny Temple
281,1956,28,NL,154,710,632.0,88.0,180.0,18.0,3.0,2.0,41.0,14.0,4.0,58.0,40.0,0.285,0.344,0.332,0.676,49,Johnny Temple
281,1957,29,NL,145,678,557.0,85.0,158.0,24.0,4.0,0.0,37.0,19.0,5.0,94.0,34.0,0.284,0.387,0.341,0.728,4,Johnny Temple
281,1958,30,NL,141,653,542.0,82.0,166.0,31.0,6.0,3.0,47.0,15.0,8.0,91.0,41.0,0.306,0.405,0.402,0.807,43,Johnny Temple
281,1959,31,NL,149,696,598.0,102.0,186.0,35.0,6.0,8.0,67.0,14.0,3.0,72.0,40.0,0.311,0.38,0.43,0.809,4,Johnny Temple
281,1960,32,AL,98,425,381.0,50.0,102.0,13.0,1.0,2.0,19.0,11.0,5.0,32.0,20.0,0.268,0.326,0.323,0.649,45,Johnny Temple
281,1961,33,AL,129,588,518.0,73.0,143.0,22.0,3.0,3.0,30.0,9.0,5.0,61.0,36.0,0.276,0.351,0.347,0.699,4,Johnny Temple
281,1962,34,MLB,109,423,365.0,42.0,96.0,12.0,1.0,1.0,29.0,8.0,4.0,43.0,33.0,0.263,0.341,0.31,0.651,45,Johnny Temple
281,1963,35,NL,100,377,322.0,22.0,85.0,12.0,1.0,1.0,17.0,7.0,2.0,41.0,24.0,0.264,0.347,0.317,0.664,45,Johnny Temple
281,1964,36,NL,6,5,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.4,0.0,0.4,,Johnny Temple
198,1969,22,AL,16,40,38.0,1.0,6.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,15.0,0.158,0.2,0.237,0.437,2,Gene Tenace
198,1970,23,AL,38,128,105.0,19.0,32.0,6.0,0.0,7.0,20.0,0.0,2.0,23.0,30.0,0.305,0.43,0.562,0.992,2,Gene Tenace
198,1971,24,AL,65,211,179.0,26.0,49.0,7.0,0.0,7.0,25.0,2.0,1.0,29.0,34.0,0.274,0.381,0.43,0.811,27,Gene Tenace
198,1972,25,AL,82,258,227.0,22.0,51.0,5.0,3.0,5.0,32.0,0.0,0.0,24.0,42.0,0.225,0.307,0.339,0.646,29345,Gene Tenace
198,1973,26,AL,160,636,510.0,83.0,132.0,18.0,2.0,24.0,84.0,2.0,2.0,101.0,94.0,0.259,0.387,0.443,0.83,32D4,Gene Tenace
198,1974,27,AL,158,612,484.0,71.0,102.0,17.0,1.0,26.0,73.0,2.0,9.0,110.0,105.0,0.211,0.367,0.411,0.778,324,Gene Tenace
198,1975,28,AL,158,623,498.0,83.0,127.0,17.0,0.0,29.0,87.0,7.0,4.0,106.0,127.0,0.255,0.395,0.464,0.859,23D,Gene Tenace
198,1976,29,AL,128,508,417.0,64.0,104.0,19.0,1.0,22.0,66.0,5.0,4.0,81.0,91.0,0.249,0.373,0.458,0.831,32D,Gene Tenace
198,1977,30,NL,147,581,437.0,66.0,102.0,24.0,4.0,15.0,61.0,5.0,3.0,125.0,119.0,0.233,0.415,0.41,0.824,235,Gene Tenace
198,1978,31,NL,142,515,401.0,60.0,90.0,18.0,4.0,16.0,61.0,6.0,5.0,101.0,98.0,0.224,0.392,0.409,0.801,325,Gene Tenace
198,1979,32,NL,151,582,463.0,61.0,122.0,16.0,4.0,20.0,67.0,2.0,6.0,105.0,106.0,0.263,0.403,0.445,0.848,23,Gene Tenace
198,1980,33,NL,133,416,316.0,46.0,70.0,11.0,1.0,17.0,50.0,4.0,4.0,92.0,63.0,0.222,0.399,0.424,0.823,23,Gene Tenace
198,1981,34,NL,58,174,129.0,26.0,30.0,7.0,0.0,5.0,22.0,0.0,0.0,38.0,26.0,0.233,0.416,0.403,0.819,23,Gene Tenace
198,1982,35,NL,66,165,124.0,18.0,32.0,9.0,0.0,7.0,18.0,1.0,1.0,36.0,31.0,0.258,0.436,0.5,0.936,23,Gene Tenace
198,1983,36,NL,53,78,62.0,7.0,11.0,5.0,0.0,0.0,6.0,0.0,1.0,12.0,17.0,0.177,0.346,0.258,0.604,329,Gene Tenace
189,1967,19,AL,9,6,5.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.4,0.5,0.4,0.9,3,Frank Tepedino
189,1969,21,AL,13,43,39.0,6.0,9.0,0.0,0.0,0.0,4.0,1.0,0.0,4.0,4.0,0.231,0.302,0.231,0.533,9,Frank Tepedino
189,1970,22,AL,16,20,19.0,2.0,6.0,2.0,0.0,0.0,2.0,0.0,1.0,1.0,2.0,0.316,0.35,0.421,0.771,37,Frank Tepedino
189,1971,23,AL,59,118,112.0,11.0,21.0,1.0,0.0,2.0,7.0,2.0,2.0,4.0,17.0,0.188,0.222,0.25,0.472,37,Frank Tepedino
189,1972,24,AL,8,8,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,Frank Tepedino
189,1973,25,NL,74,165,148.0,20.0,45.0,5.0,0.0,4.0,29.0,0.0,0.0,13.0,21.0,0.304,0.354,0.419,0.773,3,Frank Tepedino
189,1974,26,NL,78,181,169.0,11.0,39.0,5.0,1.0,0.0,16.0,1.0,2.0,9.0,13.0,0.231,0.272,0.272,0.544,3,Frank Tepedino
189,1975,27,NL,8,8,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.125,0.0,0.125,,Frank Tepedino
270,2013,24,NL,55,92,79.0,11.0,17.0,4.0,0.0,0.0,4.0,1.0,0.0,12.0,24.0,0.215,0.315,0.266,0.581,739,Joey Terdoslavich
270,2014,25,NL,9,11,10.0,1.0,3.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,0.3,0.364,0.5,0.864,39,Joey Terdoslavich
270,2015,26,NL,28,59,56.0,5.0,12.0,4.0,1.0,1.0,4.0,0.0,0.0,3.0,14.0,0.214,0.254,0.375,0.629,37,Joey Terdoslavich
458,1983,24,AL,21,82,78.0,11.0,24.0,7.0,1.0,3.0,6.0,0.0,0.0,2.0,8.0,0.308,0.325,0.538,0.863,4D6,Tim Teufel
458,1984,25,AL,157,652,568.0,76.0,149.0,30.0,3.0,14.0,61.0,1.0,3.0,76.0,73.0,0.262,0.349,0.4,0.749,4,Tim Teufel
458,1985,26,AL,138,496,434.0,58.0,113.0,24.0,3.0,10.0,50.0,4.0,2.0,48.0,70.0,0.26,0.335,0.399,0.734,4D,Tim Teufel
458,1986,27,NL,93,318,279.0,35.0,69.0,20.0,1.0,4.0,31.0,1.0,2.0,32.0,42.0,0.247,0.324,0.369,0.693,435,Tim Teufel
458,1987,28,NL,97,351,299.0,55.0,92.0,29.0,0.0,14.0,61.0,3.0,2.0,44.0,53.0,0.308,0.398,0.545,0.943,43,Tim Teufel
458,1988,29,NL,90,309,273.0,35.0,64.0,20.0,0.0,4.0,31.0,0.0,1.0,29.0,41.0,0.234,0.306,0.352,0.658,43,Tim Teufel
458,1989,30,NL,83,254,219.0,27.0,56.0,7.0,2.0,2.0,15.0,1.0,3.0,32.0,50.0,0.256,0.35,0.333,0.684,43,Tim Teufel
458,1990,31,NL,80,192,175.0,28.0,43.0,11.0,0.0,10.0,24.0,0.0,0.0,15.0,33.0,0.246,0.304,0.48,0.784,345,Tim Teufel
458,1991,32,NL,117,399,341.0,41.0,74.0,16.0,0.0,12.0,44.0,9.0,3.0,51.0,77.0,0.217,0.319,0.37,0.688,453,Tim Teufel
458,1992,33,NL,101,279,246.0,23.0,55.0,10.0,0.0,6.0,25.0,2.0,1.0,31.0,45.0,0.224,0.312,0.337,0.649,453,Tim Teufel
458,1993,34,NL,96,231,200.0,26.0,50.0,11.0,2.0,7.0,31.0,2.0,2.0,27.0,39.0,0.25,0.338,0.43,0.768,453,Tim Teufel
454,2004,25,AL,17,48,44.0,7.0,12.0,4.0,0.0,2.0,8.0,0.0,0.0,3.0,3.0,0.273,0.333,0.5,0.833,53D,Terry Tiffee
454,2005,26,AL,54,159,150.0,9.0,31.0,8.0,1.0,1.0,15.0,1.0,0.0,8.0,15.0,0.207,0.245,0.293,0.539,53D,Terry Tiffee
454,2006,27,AL,20,49,45.0,4.0,11.0,1.0,0.0,2.0,6.0,0.0,1.0,4.0,8.0,0.244,0.306,0.4,0.706,5D3,Terry Tiffee
454,2008,29,NL,6,5,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.4,0.25,0.65,7,Terry Tiffee
462,1969,24,AL,37,56,47.0,2.0,9.0,0.0,0.0,0.0,2.0,0.0,0.0,8.0,8.0,0.191,0.309,0.191,0.501,2,Tom Tischinski
462,1970,25,AL,24,56,46.0,6.0,9.0,0.0,0.0,1.0,2.0,0.0,0.0,9.0,6.0,0.196,0.327,0.261,0.588,2,Tom Tischinski
462,1971,26,AL,21,25,23.0,0.0,3.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,4.0,0.13,0.2,0.217,0.417,2,Tom Tischinski
286,1999,24,NL,4,3,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.333,0.333,0.333,0.667,3,Jorge Toca
286,2000,25,NL,8,7,7.0,1.0,3.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.429,0.429,0.571,1.0,37,Jorge Toca
286,2001,26,NL,13,17,17.0,3.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8.0,0.176,0.176,0.176,0.353,37,Jorge Toca
69,1965,19,NL,17,71,69.0,8.0,13.0,2.0,0.0,0.0,6.0,2.0,1.0,0.0,4.0,0.188,0.197,0.217,0.415,9,Bobby Tolan
69,1966,20,NL,43,103,93.0,10.0,16.0,5.0,1.0,1.0,6.0,1.0,2.0,6.0,15.0,0.172,0.233,0.28,0.513,973,Bobby Tolan
69,1967,21,NL,110,294,265.0,35.0,67.0,7.0,3.0,6.0,32.0,12.0,7.0,19.0,43.0,0.253,0.309,0.37,0.679,8937,Bobby Tolan
69,1968,22,NL,92,296,278.0,28.0,64.0,12.0,1.0,5.0,17.0,9.0,5.0,13.0,42.0,0.23,0.272,0.335,0.607,9387,Bobby Tolan
69,1969,23,NL,152,691,637.0,104.0,194.0,25.0,10.0,21.0,93.0,26.0,12.0,27.0,92.0,0.305,0.347,0.474,0.821,89,Bobby Tolan
69,1970,24,NL,152,675,589.0,112.0,186.0,34.0,6.0,16.0,80.0,57.0,20.0,62.0,94.0,0.316,0.384,0.475,0.86,8,Bobby Tolan
69,1972,26,NL,149,667,604.0,88.0,171.0,28.0,5.0,8.0,82.0,42.0,15.0,44.0,88.0,0.283,0.334,0.386,0.72,8,Bobby Tolan
69,1973,27,NL,129,501,457.0,42.0,94.0,14.0,2.0,9.0,51.0,15.0,10.0,27.0,68.0,0.206,0.251,0.304,0.555,89,Bobby Tolan
69,1974,28,NL,95,394,357.0,45.0,95.0,16.0,1.0,8.0,40.0,7.0,9.0,20.0,41.0,0.266,0.32,0.384,0.703,98,Bobby Tolan
69,1975,29,NL,147,560,506.0,58.0,129.0,19.0,4.0,5.0,43.0,11.0,13.0,28.0,45.0,0.255,0.306,0.338,0.644,7398,Bobby Tolan
69,1976,30,NL,110,290,272.0,32.0,71.0,7.0,0.0,5.0,35.0,10.0,5.0,7.0,39.0,0.261,0.285,0.342,0.627,3789,Bobby Tolan
69,1977,31,NL,64,97,90.0,8.0,17.0,4.0,0.0,2.0,10.0,1.0,1.0,5.0,14.0,0.189,0.229,0.3,0.529,37,Bobby Tolan
69,1979,33,NL,22,25,21.0,2.0,4.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,0.19,0.19,0.286,0.476,39,Bobby Tolan
237,1964,22,NL,28,49,43.0,4.0,10.0,1.0,1.0,0.0,4.0,0.0,0.0,3.0,8.0,0.233,0.292,0.302,0.594,2,Jeff Torborg
237,1965,23,NL,56,162,150.0,8.0,36.0,5.0,1.0,3.0,13.0,0.0,0.0,10.0,26.0,0.24,0.29,0.347,0.637,2,Jeff Torborg
237,1966,24,NL,46,133,120.0,4.0,27.0,3.0,0.0,1.0,13.0,0.0,0.0,10.0,23.0,0.225,0.278,0.275,0.553,2,Jeff Torborg
237,1967,25,NL,76,213,196.0,11.0,42.0,4.0,1.0,2.0,12.0,1.0,3.0,13.0,31.0,0.214,0.265,0.276,0.541,2,Jeff Torborg
237,1968,26,NL,37,100,93.0,2.0,15.0,2.0,0.0,0.0,4.0,0.0,0.0,6.0,10.0,0.161,0.212,0.183,0.395,2,Jeff Torborg
237,1969,27,NL,51,136,124.0,7.0,23.0,4.0,0.0,0.0,7.0,1.0,0.0,9.0,17.0,0.185,0.241,0.218,0.458,2,Jeff Torborg
237,1970,28,NL,64,150,134.0,11.0,31.0,8.0,0.0,1.0,17.0,1.0,1.0,14.0,15.0,0.231,0.3,0.313,0.613,2,Jeff Torborg
237,1971,29,AL,55,130,123.0,6.0,25.0,5.0,0.0,0.0,5.0,0.0,0.0,3.0,6.0,0.203,0.22,0.244,0.464,2,Jeff Torborg
237,1972,30,AL,59,169,153.0,5.0,32.0,3.0,0.0,0.0,8.0,0.0,0.0,14.0,21.0,0.209,0.28,0.229,0.509,2,Jeff Torborg
237,1973,31,AL,102,284,255.0,20.0,56.0,7.0,0.0,1.0,18.0,0.0,2.0,21.0,32.0,0.22,0.278,0.259,0.537,2,Jeff Torborg
413,2011,24,AL,60,189,172.0,20.0,35.0,7.0,1.0,5.0,22.0,0.0,2.0,14.0,42.0,0.203,0.275,0.343,0.618,7D9,Rene Tosoni
211,1953,22,AL,18,55,51.0,5.0,8.0,2.0,0.0,1.0,6.0,0.0,0.0,3.0,9.0,0.157,0.204,0.255,0.459,32,Gus Triandos
211,1954,23,AL,2,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2,Gus Triandos
211,1955,24,AL,140,528,481.0,47.0,133.0,17.0,3.0,12.0,65.0,0.0,0.0,40.0,55.0,0.277,0.333,0.399,0.732,325,Gus Triandos
211,1956,25,AL,131,509,452.0,47.0,126.0,18.0,1.0,21.0,88.0,0.0,0.0,48.0,73.0,0.279,0.348,0.462,0.81,23,Gus Triandos
211,1957,26,AL,129,467,418.0,44.0,106.0,21.0,1.0,19.0,72.0,0.0,0.0,38.0,73.0,0.254,0.317,0.445,0.762,2,Gus Triandos
211,1958,27,AL,137,544,474.0,59.0,116.0,10.0,0.0,30.0,79.0,1.0,0.0,60.0,65.0,0.245,0.327,0.456,0.782,2,Gus Triandos
211,1959,28,AL,126,468,393.0,43.0,85.0,7.0,1.0,25.0,73.0,0.0,0.0,65.0,56.0,0.216,0.33,0.43,0.76,2,Gus Triandos
211,1960,29,AL,109,412,364.0,36.0,98.0,18.0,0.0,12.0,54.0,0.0,0.0,41.0,62.0,0.269,0.343,0.418,0.761,2,Gus Triandos
211,1961,30,AL,115,445,397.0,35.0,97.0,21.0,0.0,17.0,63.0,0.0,0.0,44.0,60.0,0.244,0.32,0.426,0.746,2,Gus Triandos
211,1962,31,AL,66,237,207.0,20.0,33.0,7.0,0.0,6.0,23.0,0.0,0.0,29.0,43.0,0.159,0.262,0.28,0.542,2,Gus Triandos
211,1963,32,AL,106,369,327.0,28.0,78.0,13.0,0.0,14.0,41.0,0.0,0.0,32.0,67.0,0.239,0.315,0.407,0.722,2,Gus Triandos
211,1964,33,NL,73,220,188.0,17.0,47.0,9.0,0.0,8.0,33.0,0.0,0.0,26.0,41.0,0.25,0.339,0.426,0.765,23,Gus Triandos
211,1965,34,NL,54,169,154.0,8.0,27.0,4.0,0.0,2.0,11.0,0.0,0.0,14.0,31.0,0.175,0.249,0.24,0.489,2,Gus Triandos
208,1993,30,NL,35,74,59.0,10.0,11.0,0.0,0.0,1.0,2.0,3.0,1.0,14.0,10.0,0.186,0.351,0.237,0.589,879,Greg Tubbs
171,1992,25,NL,20,56,50.0,5.0,6.0,1.0,0.0,0.0,3.0,1.0,1.0,3.0,13.0,0.12,0.2,0.14,0.34,2,Eddie Tucker
171,1993,26,NL,9,28,26.0,1.0,5.0,1.0,0.0,0.0,3.0,0.0,0.0,2.0,3.0,0.192,0.25,0.231,0.481,2,Eddie Tucker
171,1995,28,MLB,22,34,27.0,3.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,5.0,4.0,0.074,0.242,0.185,0.428,2,Eddie Tucker
352,2008,22,AL,14,47,44.0,1.0,7.0,2.0,1.0,0.0,2.0,0.0,0.0,2.0,16.0,0.159,0.213,0.25,0.463,5D,Matt Tuiasosopo
352,2009,23,AL,7,25,22.0,2.0,5.0,1.0,0.0,1.0,2.0,0.0,0.0,2.0,5.0,0.227,0.28,0.409,0.689,4,Matt Tuiasosopo
352,2010,24,AL,50,138,127.0,12.0,22.0,5.0,0.0,4.0,11.0,0.0,0.0,9.0,49.0,0.173,0.234,0.307,0.541,7536D4,Matt Tuiasosopo
352,2013,27,AL,81,191,164.0,26.0,40.0,7.0,0.0,7.0,30.0,0.0,0.0,25.0,57.0,0.244,0.351,0.415,0.765,735D,Matt Tuiasosopo
474,2006,21,NL,25,108,96.0,15.0,23.0,2.0,0.0,1.0,6.0,3.0,0.0,10.0,25.0,0.24,0.318,0.292,0.609,6,Troy Tulowitzki
474,2007,22,NL,155,682,609.0,104.0,177.0,33.0,5.0,24.0,99.0,7.0,6.0,57.0,130.0,0.291,0.359,0.479,0.838,6,Troy Tulowitzki
474,2008,23,NL,101,421,377.0,48.0,99.0,24.0,2.0,8.0,46.0,1.0,6.0,38.0,56.0,0.263,0.332,0.401,0.732,6,Troy Tulowitzki
474,2009,24,NL,151,628,543.0,101.0,161.0,25.0,9.0,32.0,92.0,20.0,11.0,73.0,112.0,0.297,0.377,0.552,0.93,6,Troy Tulowitzki
474,2010,25,NL,122,529,470.0,89.0,148.0,32.0,3.0,27.0,95.0,11.0,2.0,48.0,78.0,0.315,0.381,0.568,0.949,6,Troy Tulowitzki
474,2011,26,NL,143,606,537.0,81.0,162.0,36.0,2.0,30.0,105.0,9.0,3.0,59.0,79.0,0.302,0.372,0.544,0.916,6,Troy Tulowitzki
474,2012,27,NL,47,203,181.0,33.0,52.0,8.0,2.0,8.0,27.0,2.0,2.0,19.0,19.0,0.287,0.36,0.486,0.846,6,Troy Tulowitzki
474,2013,28,NL,126,512,446.0,72.0,139.0,27.0,0.0,25.0,82.0,1.0,0.0,57.0,85.0,0.312,0.391,0.54,0.931,6,Troy Tulowitzki
474,2014,29,NL,91,375,315.0,71.0,107.0,18.0,1.0,21.0,52.0,1.0,1.0,50.0,57.0,0.34,0.432,0.603,1.035,6,Troy Tulowitzki
474,2015,30,MLB,128,534,486.0,77.0,136.0,27.0,0.0,17.0,70.0,1.0,0.0,38.0,114.0,0.28,0.337,0.44,0.777,6D,Troy Tulowitzki
474,2016,31,AL,24,99,83.0,7.0,14.0,1.0,0.0,4.0,10.0,0.0,0.0,14.0,27.0,0.169,0.293,0.325,0.618,6,Troy Tulowitzki
353,2008,28,AL,1,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,2,Matt Tupman
85,1993,26,AL,40,160,140.0,22.0,35.0,11.0,1.0,0.0,7.0,6.0,2.0,17.0,20.0,0.25,0.34,0.343,0.682,7854D9,Brian Turang
85,1994,27,AL,38,123,112.0,9.0,21.0,5.0,1.0,1.0,8.0,3.0,1.0,7.0,25.0,0.188,0.242,0.277,0.518,784D,Brian Turang
233,2000,23,MLB,50,142,124.0,9.0,28.0,4.0,0.0,0.0,13.0,7.0,2.0,5.0,16.0,0.226,0.261,0.258,0.519,78D,Jason Tyner
233,2001,24,AL,105,420,396.0,51.0,111.0,8.0,5.0,0.0,21.0,31.0,6.0,15.0,42.0,0.28,0.311,0.326,0.637,789,Jason Tyner
233,2002,25,AL,44,180,168.0,17.0,36.0,2.0,1.0,0.0,9.0,7.0,1.0,7.0,19.0,0.214,0.249,0.238,0.487,78D,Jason Tyner
233,2003,26,AL,46,102,90.0,12.0,25.0,7.0,0.0,0.0,6.0,2.0,1.0,10.0,12.0,0.278,0.35,0.356,0.706,97D8,Jason Tyner
233,2005,28,AL,18,60,56.0,8.0,18.0,1.0,1.0,0.0,5.0,2.0,0.0,4.0,4.0,0.321,0.367,0.375,0.742,7D89,Jason Tyner
233,2006,29,AL,62,232,218.0,29.0,68.0,5.0,2.0,0.0,18.0,4.0,2.0,11.0,18.0,0.312,0.345,0.353,0.698,78D9,Jason Tyner
233,2007,30,AL,114,328,304.0,42.0,87.0,14.0,2.0,1.0,22.0,8.0,3.0,16.0,26.0,0.286,0.331,0.355,0.687,7D98,Jason Tyner
233,2008,31,AL,1,3,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333,0.0,0.333,7,Jason Tyner
374,1972,22,NL,13,38,37.0,1.0,7.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,9.0,0.189,0.211,0.216,0.427,46,Mike Tyson
374,1973,23,NL,144,506,469.0,48.0,114.0,15.0,4.0,1.0,33.0,2.0,5.0,23.0,66.0,0.243,0.279,0.299,0.577,64,Mike Tyson
374,1974,24,NL,151,455,422.0,35.0,94.0,14.0,5.0,1.0,37.0,4.0,2.0,22.0,70.0,0.223,0.264,0.287,0.551,64,Mike Tyson
374,1975,25,NL,122,402,368.0,45.0,98.0,16.0,3.0,2.0,37.0,5.0,2.0,24.0,39.0,0.266,0.316,0.342,0.658,645,Mike Tyson
374,1976,26,NL,76,264,245.0,26.0,70.0,12.0,9.0,3.0,28.0,3.0,1.0,16.0,34.0,0.286,0.326,0.445,0.771,4,Mike Tyson
374,1977,27,NL,138,457,418.0,42.0,103.0,15.0,2.0,7.0,57.0,3.0,4.0,30.0,48.0,0.246,0.299,0.342,0.641,4,Mike Tyson
374,1978,28,NL,125,405,377.0,26.0,88.0,16.0,0.0,3.0,26.0,2.0,0.0,24.0,41.0,0.233,0.277,0.3,0.577,4,Mike Tyson
374,1979,29,NL,75,207,190.0,18.0,42.0,8.0,2.0,5.0,20.0,2.0,1.0,13.0,28.0,0.221,0.272,0.363,0.635,4,Mike Tyson
374,1980,30,NL,123,363,341.0,34.0,81.0,19.0,3.0,3.0,23.0,1.0,2.0,15.0,61.0,0.238,0.273,0.337,0.61,4,Mike Tyson
374,1981,31,NL,50,103,92.0,6.0,17.0,2.0,0.0,2.0,8.0,1.0,0.0,7.0,15.0,0.185,0.248,0.272,0.519,46,Mike Tyson
135,2006,26,NL,154,683,611.0,105.0,172.0,26.0,7.0,27.0,90.0,6.0,6.0,48.0,123.0,0.282,0.339,0.48,0.818,4D,Dan Uggla
135,2007,27,NL,159,728,632.0,113.0,155.0,49.0,3.0,31.0,88.0,2.0,1.0,68.0,167.0,0.245,0.326,0.479,0.805,4D,Dan Uggla
135,2008,28,NL,146,619,531.0,97.0,138.0,37.0,1.0,32.0,92.0,5.0,5.0,77.0,171.0,0.26,0.36,0.514,0.874,4,Dan Uggla
135,2009,29,NL,158,668,564.0,84.0,137.0,27.0,1.0,31.0,90.0,2.0,1.0,92.0,150.0,0.243,0.354,0.459,0.813,4,Dan Uggla
135,2010,30,NL,159,674,589.0,100.0,169.0,31.0,0.0,33.0,105.0,4.0,1.0,78.0,149.0,0.287,0.369,0.508,0.877,4,Dan Uggla
135,2011,31,NL,161,672,600.0,88.0,140.0,22.0,1.0,36.0,82.0,1.0,3.0,62.0,156.0,0.233,0.311,0.453,0.764,4,Dan Uggla
135,2012,32,NL,154,630,523.0,86.0,115.0,29.0,0.0,19.0,78.0,4.0,3.0,94.0,168.0,0.22,0.348,0.384,0.732,4,Dan Uggla
135,2013,33,NL,136,537,448.0,60.0,80.0,10.0,3.0,22.0,55.0,2.0,0.0,77.0,171.0,0.179,0.309,0.362,0.671,4D,Dan Uggla
135,2014,34,NL,52,157,141.0,14.0,21.0,3.0,0.0,2.0,10.0,0.0,0.0,11.0,46.0,0.149,0.229,0.213,0.442,4,Dan Uggla
135,2015,35,NL,67,141,120.0,12.0,22.0,4.0,2.0,2.0,16.0,0.0,1.0,19.0,40.0,0.183,0.298,0.3,0.598,43D,Dan Uggla
335,2002,23,AL,62,25,23.0,19.0,5.0,0.0,0.0,1.0,1.0,8.0,4.0,2.0,8.0,0.217,0.28,0.348,0.628,D465,Luis Ugueto
335,2003,24,AL,12,6,5.0,4.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.2,0.333,0.2,0.533,4D56,Luis Ugueto
442,1983,28,AL,35,85,79.0,8.0,15.0,4.0,0.0,0.0,5.0,0.0,2.0,5.0,21.0,0.19,0.247,0.241,0.488,35D,Scott Ullger
459,1995,24,AL,2,4,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.25,0.5,3,Tim Unroe
459,1996,25,AL,14,20,16.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,5.0,0.188,0.35,0.188,0.538,35D7,Tim Unroe
459,1997,26,AL,32,18,16.0,3.0,4.0,1.0,0.0,2.0,5.0,2.0,0.0,2.0,9.0,0.25,0.333,0.688,1.021,35479,Tim Unroe
459,1999,28,AL,27,59,54.0,5.0,13.0,2.0,0.0,1.0,6.0,0.0,0.0,4.0,16.0,0.241,0.305,0.333,0.638,D9754,Tim Unroe
459,2000,29,NL,4,7,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.167,0.0,0.167,37,Tim Unroe
292,1984,25,NL,8,20,19.0,4.0,4.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,2.0,0.211,0.211,0.211,0.421,64,Jose Uribe
